id	label
N5923	volunteer/shirt+dcl:ilined shirt
N5924	ns–#neb
N5925	long–list_2
N5926	dcl:bent–b–lsink
N5927	dcl:coblong–face
N5928	ball+melon/pumpkin
N5929	dreadlock
N5930	mind+close–mind
N5931	half_3+brother
N5932	fuel–on–empty
N5933	close–book
N5934	eat–by–spoon
N5935	#5well
N5936	(2h)5well
N5937	fs–step+daughter
N5938	tape_2
N5939	trash/bag+dcl:ctrash–can
N5940	fs–step+son
N5941	ns–#usa
N5942	tap–on–shoulder
N5943	#cash
N5944	family+box/room
N5945	fs–lamp
N5946	color+write
N5947	hold–in
N5948	#ot
N5949	(2h)know+neg
N5950	tweezer
N5951	company/visitor
N5952	swing_2
N5953	dress/clothes+clip
N5954	dress/clothes+clip+
N5955	hair–fall–out
N5956	kiss–fist
N5957	new+year+day
N5958	ns–#okla
N5959	#dw
N5960	hot+chocolate
N5961	(h)thursday
N5962	prepone
N5963	linguistics+agent
N5964	lightning+rumble
N5965	ns–#nh
N5966	dry+flat/floor
N5967	dry+flat/floor+
N5968	ns–#miss
N5969	next–to_left
N5970	ns–manitoba
N5971	ns–#nev
N5972	apple+juice
N5973	philosophy+agent
N5974	white+(1h)collar
N5975	white+(1h)collar++
N5976	icl:x–over–thumbscoop–food
N5977	politics+agent
N5978	ns–seattle
N5979	chemistry+agent
N5980	lay–away
N5981	society+agent
N5982	break+(2h)fs–up
N5983	bald_3
N5984	ns–#mich
N5985	ns–nat–taiwan
N5986	ns–#vt
N5987	toilet+bowl
N5988	fs–busy
N5989	ns–#ill
N5990	turn–close–right
N5991	fs–sun+glasses_2
N5992	t–shirt+volunteer/shirt
N5993	t–shirt+volunteer/shirt+
N5994	icl:uspread_with_knife
N5995	icl:uspread with knife
N5996	money_2
N5997	mind+ignorant
N5998	polite+box/room
N5999	ns–#del
N6000	ns–#ky
N6001	create/pretend+agent
N6002	program+agent
N6003	bpcl:crvd–5round–face
N6004	baby+care_
N6005	baby+care
N6006	baby+care+
N6007	baby+care 
N6008	ns–yuglosavia
N6009	up+sun_2
N6010	fs–grand+daughter
N6011	check–bounce
N6012	ns–#nm
N6013	gather_2
N6014	#nov
N6015	ns–oregon
N6016	#vp
N6017	think+few
N6018	#qt
N6019	fs–wifi
N6020	in–debt
N6021	ns–#wyo
N6022	ns–st–patrick+day
N6023	slice/chop
N6024	add–to
N6025	ns–#pa
N6026	after_2
N6027	ns–#ns
N6028	icl:crvd–5pick–up–ball
N6029	west_2+ns–#va
N6030	a–ok
N6031	near–time
N6032	near–time+
N6033	lecture+agent
N6034	mute+dismiss
N6035	elementary+school
N6036	#id
N6037	birthday_3+day
N6038	old/ancient
N6039	#5wave_no
N6040	(1h)5wave no
N6041	(1h)5wave��no
N6042	#5wave no
N6043	count+agent
N6044	count++agent
N6045	get–in–bed
N6046	ns–#conn
N6047	ns–#bc
N6048	across–from
N6049	volunteer/shirt+dcl:4plaid
N6050	north+ns–america
N6051	scl:cgroup_come
N6052	scl:cgroup come
N6053	around_2
N6054	(2h)plant–seeds+square–horizontal
N6055	light–on
N6056	(2h)light–on
N6057	feeble–minded
N6058	baby+care+agent
N6059	volunteer/shirt+dcl:fpolka–dotted–shirt
N6060	(1h)good/thank–you+(v)face
N6061	dcl:5swollen–body_part
N6062	dcl:5swollen–body part
N6063	#ng
N6064	bpcl:u–llick_on_face
N6065	bpcl:u–llick on face
N6066	vacuum_2
N6067	blue+(1h)collar
N6068	blue+(1h)collar+
N6069	#dec
N6070	roller–coaster
N6071	ceiling–fan
N6072	tired_2
N6073	money–trade
N6074	mind+set–up
N6075	icl:lburn–video
N6076	sleep+fs–bag
N6077	middle+school
N6078	icl:awash_object_in_front_of_signer
N6079	icl:awash object in front of signer
N6080	light–out
N6081	(2h)light–out
N6082	create–clutter
N6083	home+local
N6084	#hs
N6085	make–up–face
N6086	ns–fs–iowa
N6087	braces–teeth
N6088	nut+butter
N6089	(y)hanger
N6090	cooperate/unite+agent
N6091	jaw–drop
N6092	fs–dvd
N6093	rain+shoe
N6094	ns–#va
N6095	cabinet_2
N6096	#ex
N6097	(c)sun
N6098	(c)sun+
N6099	fs–tshirt
N6100	narrow–face
N6101	ns–nat–iceland
N6102	wrench/plumbing+agent
N6103	extensive–knowledge
N6104	empty_2
N6105	dump
N6106	disaster, mess up, pour, throw someone off, toss
N6107	dump out (e.g., a bucket)
N6108	handsome_3
N6109	care, dont waste, groceries, precious, selfish, stingy, handsome
N6110	file_4
N6111	take_care
N6112	take care of
N6113	cover_up
N6114	conceal, mask, mislead, slide over, vague
N6115	opinion_2
N6116	know nothing
N6117	band_aid_2
N6118	band_aid
N6119	snow_2
N6120	long_time
N6121	a long time
N6122	decorate_1
N6123	special_2
N6124	special
N6125	get_in_bed
N6126	bedtime, scan, sleep, tuck in
N6127	get in bed
N6128	frown_2
N6129	frown
N6130	toy_3
N6131	toy
N6132	toy, try hard
N6133	pipe_2
N6134	smoking pipe
N6135	sharp_2
N6136	early, nude, sensitive, shiny
N6137	weekend_2
N6138	dive_1
N6139	conduct_3
N6140	conduct
N6141	half_hour
N6142	half hour
N6143	break_down
N6144	let_me_see
N6145	sharpen_1
N6146	matches
N6147	ants, cut, germ, nail polish, paste, peel, sharpen, shave, shred
N6148	at
N6149	how_2
N6150	peas_2
N6151	problem_1
N6152	belt_2
N6153	spill_2
N6154	knitting_2
N6155	light_candle
N6156	light a candle
N6157	knife_2
N6158	go_through
N6159	to list
N6160	hang_clothes
N6161	hang clothes
N6162	stethoscope_2
N6163	stay_awake_24hrs
N6164	stay_awake4hrs
N6165	all–nighter
N6166	chew_4
N6167	bee_2
N6168	confirmation, mosquito
N6169	can_2
N6170	tin can
N6171	rhino_3
N6172	handsome_4
N6173	handsome
N6174	imagine_2
N6175	soon_3
N6176	poop, reek, smell bad, stink
N6177	mix_2
N6178	mix
N6179	shave_4
N6180	climb_ladder
N6181	climb ladder
N6182	chin_2
N6183	what_1
N6184	pizza_cutter
N6185	glue_1
N6186	brush, frosting, lick, lick paint, paint, paste, spread
N6187	tear_rip_1
N6188	tear (rip)
N6189	iron_3
N6190	to iron
N6191	hurdle_1
N6192	hurdle/trip
N6193	hurdle
N6194	go up, lunge, skip, trip
N6195	throw_2
N6196	dont_feel_like
N6197	dont feel like
N6198	arrest_2
N6199	arrest
N6200	policeman_2
N6201	stretch–ca
N6202	stretch body
N6203	chew_2
N6204	fingerspelling
N6205	do_do
N6206	soap_2
N6207	wash_self
N6208	bath, wash
N6209	closet_2
N6210	closet
N6211	locker, neighbor, neighborhood, number, partner, relatives, village
N6212	hatbrim
N6213	windmill_2
N6214	fan, five minutes, propeller, wheels
N6215	scarf_4
N6216	pinch_2
N6217	to pinch
N6218	waterdrop
N6219	walk_2
N6220	to walk
N6221	depend_on
N6222	depend on
N6223	fork_4
N6224	pop_4
N6225	meditate_3
N6226	thinking
N6227	pants_2
N6228	next_down
N6229	next down
N6230	stethoscope_3
N6231	doctor, earphones
N6232	lay_down
N6233	lay down
N6234	nut_2
N6235	downsize_1
N6236	downsize
N6237	minimize, reduce, shrink, zoom, zoom in
N6238	cleftchin
N6239	cleft chin, cut, light, lollipop, pink
N6240	peanut_butter
N6241	think_over
N6242	brainwashed, curling hair, curly, in process, mindless, running, wired
N6243	swim_2
N6244	not_used_to
N6245	ambiguous, awkward, back out, backtrack, clumsy, confused, cover up, newbie, not ready, overwhelmed, uncertainty, unfamiliar, vague
N6246	theory_1
N6247	hat off
N6248	same_same
N6249	status quo, stay
N6250	stay the same
N6251	scroll_down
N6252	click, copy–and–paste, counselor, drag, mark with same answer, scratch, select all, test
N6253	guess_2
N6254	guess
N6255	ski–ca
N6256	take_notes
N6257	castle_2
N6258	curtain, frame
N6259	cloudy, decorate, decoration
N6260	arrest_1
N6261	handcuff
N6262	christmas_3
N6263	tube_top
N6264	magnify_2
N6265	magnify
N6266	kick_1
N6267	shop_2
N6268	dont_care
N6269	two_more
N6270	cross_2
N6271	to cross
N6272	catch_2
N6273	to catch
N6274	engine_start
N6275	assemble, blend, breadown, organize, plan
N6276	to start an engine
N6277	cute_2
N6278	sugar
N6279	tear_rip_2
N6280	tear or rip
N6281	skateboarding_3
N6282	two_of_us
N6283	two of us
N6284	gloves_4
N6285	oil_1
N6286	oil
N6287	lick_envelope_2
N6288	lick envelope
N6289	city_2
N6290	kangaroo_3
N6291	teach_2
N6292	go_ahead
N6293	go ahead
N6294	foreigner_1
N6295	foreigner
N6296	country person, foreign
N6297	headcold
N6298	head cold
N6299	lift_2
N6300	scarf_2
N6301	woman_2
N6302	oil_2
N6303	chew_1
N6304	to chew
N6305	right_3
N6306	rights
N6307	call_tty
N6308	lights_on
N6309	backpack_2
N6310	acting, scissors
N6311	fingers_crossed
N6312	fingers crossed
N6313	follow_1
N6314	drown_3
N6315	shut_out
N6316	short_person
N6317	child, drop down, reduce, shrink, small
N6318	hold_hands
N6319	holding hands
N6320	screwdriver_3
N6321	gun_3
N6322	to_a_goal
N6323	to set a goal
N6324	relax_2
N6325	spread_1
N6326	halloween_1
N6327	stupid_1
N6328	dumb, ignorant
N6329	nose_bleed
N6330	nose bleed
N6331	confused_1
N6332	confused
N6333	corkscrew_2
N6334	file_3
N6335	goody_goody
N6336	imp
N6337	close_
N6338	sail_2
N6339	sweater_3
N6340	banana_4
N6341	truck_2
N6342	bus, car, cylinder, limo, long, missile, sub, trailer, vehicle
N6343	knight_1
N6344	knight
N6345	truck_1
N6346	will_go
N6347	will go
N6348	sharpen_2
N6349	knife, sharpen, short
N6350	sharpen
N6351	sandwich_2
N6352	burn_1
N6353	burn
N6354	fire, inspire
N6355	to burn
N6356	bra_2
N6357	call_attention
N6358	basketball_2
N6359	stretch_1
N6360	falling_asleep
N6361	his
N6362	shout_1
N6363	shout
N6364	flag_2
N6365	baseball_cap
N6366	senior_citizen
N6367	senior citizen
N6368	couch_1
N6369	baguette, bar, burrito, cl–long–object, log, pipe
N6370	toy_1
N6371	erupt_2
N6372	erupt
N6373	argument, crash, explode, explosion, fight, hit, volcano
N6374	drown_5
N6375	cool_3
N6376	fruit, marijuana, neat
N6377	cool (neat)
N6378	tired_of
N6379	tired of
N6380	rocking_chair_1
N6381	rocking_chair
N6382	ride, swing, wheelchair
N6383	mexican_2
N6384	mormon
N6385	make up, mexican, muslim, peach
N6386	hold_accountable
N6387	hold_thought
N6388	hold, hold date
N6389	deaf_2
N6390	deafness
N6391	backpack_1
N6392	order_2
N6393	command
N6394	mean_2
N6395	wash_3
N6396	jacket_3
N6397	frown_1
N6398	hat_2
N6399	think_chin.m4v
N6400	castle_4
N6401	pass_out
N6402	doze off, fall asleep
N6403	lose consciousness
N6404	lunch_1
N6405	dinner_2
N6406	dentist, sign name
N6407	walk–tightrope–cl
N6408	walk a tightrope
N6409	all_together
N6410	all together
N6411	remote_control
N6412	club, establish, establishment, found, foundation, founded, founder
N6413	forever_2
N6414	pay_off_bills
N6415	middle school
N6416	dentist_2
N6417	recent_1
N6418	recent
N6419	head_back
N6420	blown away (shocked)
N6421	not_understand
N6422	dip_2
N6423	to dip
N6424	lift_1
N6425	to lift
N6426	story_2
N6427	fork_1
N6428	guess_1
N6429	assume, estimate, miss
N6430	motivation_1
N6431	motivation
N6432	eager, enthusiasm, incentive
N6433	peg_3
N6434	clothespin
N6435	short_distance
N6436	short distance
N6437	fork_3
N6438	zoom_off
N6439	go, go fast, leave immediately, run off, go by quickly, sprint, take off, train gone, train zoom
N6440	crawl_2
N6441	stupid_2
N6442	duh, dunce, goofy, idiot, ignorant, moron, nitwit, peabrain, squareheaded
N6443	stamp_2
N6444	stamp (on a letter)
N6445	turn_key
N6446	turn_on_off
N6447	close, start, turn, turn key
N6448	turn a key
N6449	give_up
N6450	give up
N6451	grapes_2
N6452	bumps, kiss feet, shrimp, snow peas
N6453	shout_2
N6454	let_know
N6455	bark_3
N6456	dog bark
N6457	leaf_2
N6458	axe_1
N6459	axe
N6460	buckle_2
N6461	buckle
N6462	nothing_at_all
N6463	absolutely nothing
N6464	fork_2
N6465	mechanic_2
N6466	mechanic
N6467	plumber, plumbing, repair, tool, wrench
N6468	drown_2
N6469	shop_1
N6470	mountain_2
N6471	pop_3
N6472	pop (explode)
N6473	decide_2
N6474	decision, definitely, determine
N6475	high_school
N6476	talk_2
N6477	goose, speak, talk
N6478	window_open
N6479	open a window
N6480	chew_2_mouth
N6481	comb_2
N6482	comb hair
N6483	bat_2
N6484	bat (baseball)
N6485	motivation_2
N6486	motivated
N6487	eager, motivation, passion
N6488	mind_turned
N6489	confused/brainfart
N6490	baffle, brainwashed, dumbfounded, mind turned, perplexed, shock
N6491	mentally thrown off
N6492	catch_baseball
N6493	catch baseball
N6494	every_year
N6495	every year
N6496	dog_4
N6497	learn_lesson
N6498	indelible, keep in mind, learn lesson, never again, put in mind, remember that
N6499	learn a lesson
N6500	patient_3
N6501	bear, endure, patience, suffer, suffering, tolerance, tolerate
N6502	cross_heart
N6503	promise, swear
N6504	cross my heart
N6505	catch_3
N6506	let_go
N6507	bed_2
N6508	proximalization
N6509	animal paw, proximalization, scratch, switch
N6510	to use a joint closer to the body
N6511	erupt_1
N6512	bloom, erupt, fountain, geiser, grow, plant, sprout, volcano
N6513	dinner_1
N6514	necklace_4
N6515	sshh
N6516	a_little_bit
N6517	a little bit
N6518	fence_2
N6519	a fence
N6520	bridge_2
N6521	follow_4
N6522	ears_up
N6523	eager, excited, thrilled
N6524	all_over_body
N6525	all over the body
N6526	q_tip
N6527	follow_3
N6528	shave_5
N6529	elevator_1
N6530	pole, tall cup
N6531	fall_1
N6532	bat_1
N6533	skeleton
N6534	bat (animal)
N6535	lock_3
N6536	hairdryer
N6537	helmet_2
N6538	river_2
N6539	crowd leaving, rush, stream, traffic
N6540	one_more_2
N6541	one more
N6542	take_pill
N6543	take a pill
N6544	papercutter
N6545	banana_3
N6546	helicopter_2
N6547	cat_3
N6548	toothbrush–ca
N6549	saw_2
N6550	cut with saw
N6551	santa__
N6552	vlog
N6553	blog, maximize, open, pull up, surprise
N6554	news_to_me
N6555	vee_vee
N6556	analyze, fascinating, study, third
N6557	to speculate about other people
N6558	fireman_2
N6559	egypt, german, turkey
N6560	lick_envelope
N6561	shame_on_you
N6562	bad person, naughty, taboo, tsk
N6563	shame on you
N6564	develop_2
N6565	christmas_1
N6566	third_2
N6567	microscope_2
N6568	magnify, telescope
N6569	snap_stick
N6570	snap a stick
N6571	cloud_3
N6572	serve_2
N6573	serve
N6574	tow_1
N6575	basket_1
N6576	bag, elbow, garbage, trash
N6577	hippo_2
N6578	release,_rescue
N6579	release / free
N6580	safe/rescue
N6581	release
N6582	recent_2
N6583	just
N6584	slice_3
N6585	float_2
N6586	fence_1
N6587	run_2
N6588	to run (jog)
N6589	stretch_2
N6590	boil_2
N6591	ambulance, blowing, brewing, broiler, flames, smoke
N6592	suck_thumb
N6593	suck thumb
N6594	bakery, oven
N6595	ride_2
N6596	cut_1
N6597	to cut (with scissors)
N6598	point_index
N6599	point to
N6600	smell_money
N6601	frugal, gold digger, greedy, no money
N6602	money grubbing (greedy)
N6603	boots_2
N6604	long_ago
N6605	a long time ago
N6606	hair_2
N6607	carrot_3
N6608	operate_machine
N6609	run, run campaign, running
N6610	to operate a machine
N6611	last_week
N6612	last week
N6613	breakfast_2
N6614	#9_oclock
N6615	knight_2
N6616	catepillar
N6617	snail, worm
N6618	not_care
N6619	elevator_3
N6620	glass_3
N6621	glass
N6622	dark_2
N6623	welcome_1
N6624	autism_1
N6625	autism
N6626	focus on self, self aware, self centered
N6627	dinosaur_2
N6628	fry_
N6629	get_off
N6630	get out of a vehicle
N6631	wash_dishes
N6632	juice_2
N6633	think_expand
N6634	brainstorm, dream, envision, picture, vision, visualize
N6635	envision
N6636	fill_out
N6637	fill out (a form)
N6638	envelope_4
N6639	card, check, vlog
N6640	bow_1
N6641	hair bow
N6642	pineapple_3
N6643	take_off
N6644	take off (to go)
N6645	all_way
N6646	all the way
N6647	come_out
N6648	turn_around
N6649	turn around
N6650	light_weight
N6651	somersault_3
N6652	somersault
N6653	eyes_awake
N6654	all eyes, listen to, night owl, stay up, watched
N6655	eyes awake
N6656	they_1
N6657	twins_1
N6658	bury_1
N6659	cute_1
N6660	roar_2
N6661	next_year
N6662	next year
N6663	light_2
N6664	light (bulb)
N6665	helicopter_3
N6666	peas_1
N6667	strain_2
N6668	strain (filter)
N6669	bury_3
N6670	suspenders_1
N6671	belt strap, diaper, overalls, uniform
N6672	follow_2
N6673	keep apart, mentor, monitor, walk away, walk behind, walk by
N6674	milk_2
N6675	jaw_drop
N6676	awe, gasp, surprised
N6677	curly_hair
N6678	curly hair
N6679	pinch_1
N6680	pinch
N6681	lick_1
N6682	cl–lick–wall, honest, integrity, truth
N6683	#8_hour
N6684	easy_to_do
N6685	convenient
N6686	peg_2
N6687	to clip
N6688	greet_2
N6689	screwdriver_2
N6690	jigsaw_puzzle
N6691	doubt, unsure, pager
N6692	skateboarding_2
N6693	skiing
N6694	rollerskating, skate, skateboarding, skating, sledding
N6695	pull_convince
N6696	knight_3
N6697	somersault_1
N6698	flip, roll, rumbling, sign
N6699	dolphin_3
N6700	stand_2
N6701	about_2
N6702	back_up
N6703	walk backwards
N6704	hair_clipper
N6705	brush teeth, shave, trim
N6706	bee_1
N6707	stack_2
N6708	stack
N6709	rollerskating
N6710	party_2
N6711	party, toy
N6712	trip_1
N6713	car_accident
N6714	underwear_2
N6715	deaf_school
N6716	deaf school
N6717	jacket_2
N6718	float_3
N6719	hairdryer_3
N6720	beautician, beauty
N6721	had_enough
N6722	done
N6723	behead, cut off, gesture–gone, had enough
N6724	had enough
N6725	stack_4
N6726	articulate_sign
N6727	signing fluently, storytelling, talk a lot
N6728	use sign language
N6729	flashlight_1
N6730	shave_2
N6731	to shave (hair)
N6732	write_on_wall
N6733	nothing_2
N6734	wrap_up
N6735	different_situation
N6736	cool, far out, alternate, awesome, different situation, later, likeable, novel, rare, secondary
N6737	dont have any
N6738	really_into
N6739	immersed
N6740	delve into, fall in love, fascinated, into it
N6741	get really into
N6742	graduate_school
N6743	graduate school
N6744	orange_throat
N6745	gulp/oops
N6746	be in the wrong and know it, eat ones words, moped, orange throat, proven wrong, removed, speechless, suppress, swallow, take back, unexpected
N6747	to swallow words
N6748	cool_5
N6749	breeze blowing on face
N6750	cool (temperature)
N6751	band_aid_1
N6752	conduct_1
N6753	bag_2
N6754	dont_want
N6755	what_2
N6756	sharp_1
N6757	sign_paper
N6758	story_1
N6759	necklace_2
N6760	razor_2
N6761	all_day
N6762	all day
N6763	guillotine_1
N6764	short_hair
N6765	behead, butcher, butchered, chop hair, drunk, enough, headmaster, hippie, short, slaughter
N6766	hit_1
N6767	deaf_1
N6768	hearing_aid
N6769	witch_2
N6770	dark_1
N6771	opinion_1
N6772	oh_i_see
N6773	wash_1
N6774	to wash
N6775	right_1
N6776	plow_2
N6777	dont_like
N6778	blow_candle_1
N6779	blow out candle
N6780	kangaroo_2
N6781	tie_2
N6782	spread_3
N6783	clean, cream, lotion, polish, read braile
N6784	not_a_thing
N6785	absolutely none
N6786	model_1
N6787	model (fashion)
N6788	banana_2
N6789	tend_your
N6790	sensitive, typical
N6791	breakfast_1
N6792	living_room
N6793	rocking_chair_2
N6794	think_connect
N6795	call to mind, make sense, mind related, remember
N6796	to connect with mentally
N6797	get_together
N6798	get together
N6799	one_more_1
N6800	drown_4
N6801	jump_rope
N6802	short_word
N6803	cochlear implant, crop, meet, put together, shrink, straps, trim
N6804	short word
N6805	heart_touch
N6806	touched (emotional)
N6807	thought_disappear
N6808	to lose a thought
N6809	i_love_you
N6810	support_2
N6811	produce_sign
N6812	to use sign language
N6813	empty_1
N6814	empty
N6815	naked, rude
N6816	swear_in
N6817	swear in (court)
N6818	cream_2
N6819	erase_3
N6820	peel_2
N6821	peel
N6822	temper_blow_up
N6823	angry, blow mind, lost mind, mad, piss off, tantrum, very mad
N6824	to lose temper
N6825	wash_hands
N6826	wash hands
N6827	back_out
N6828	noon_1
N6829	envelope_2
N6830	wade_2
N6831	lemon_2
N6832	look_back
N6833	to reflect on something from the past
N6834	honey_2
N6835	shave, sign name
N6836	honey
N6837	wristwatch_2
N6838	feed_1
N6839	nail_clipper
N6840	clip_nails
N6841	nail clipper
N6842	doctor_2
N6843	honey_1
N6844	hard_of_hearing
N6845	hard of hearing
N6846	tie_up_1
N6847	tie up
N6848	salt_shaker
N6849	tail_2
N6850	going_through_a_hard_time
N6851	go_through_hardship
N6852	beat me, frustrated, i got beaten
N6853	hatch_2
N6854	hatch
N6855	meditate_2
N6856	hold_2
N6857	hold on
N6858	strawberry_4
N6859	circus
N6860	clown, grapefruit, strawberry
N6861	fine_1
N6862	dip_1
N6863	videocamera_2
N6864	video camera
N6865	open_wallet
N6866	cool_4
N6867	eat_2
N6868	stamp_1
N6869	syllabus
N6870	to stamp
N6871	eagle_2
N6872	make_believe
N6873	make believe
N6874	cool_1
N6875	strain_1
N6876	drain
N6877	drip, leak, run, screening, strain
N6878	strain
N6879	handsome_2
N6880	headache, hypothesis
N6881	lunch_2
N6882	edit_2
N6883	adjust, braid
N6884	dress_up
N6885	dress_up / fashion
N6886	dress up
N6887	contact_lens
N6888	he
N6889	prnoun, there, they
N6890	trim_2
N6891	to trim
N6892	hatch_1
N6893	to hatch
N6894	meditate_1
N6895	lose_game
N6896	blow_candle_2
N6897	glass_1
N6898	glass (cup)
N6899	murder_
N6900	glue_2
N6901	microscope_3
N6902	toss_out
N6903	throw out
N6904	gate_close
N6905	close a gate
N6906	bowling_2
N6907	sweater_2
N6908	boiling_mad
N6909	angry, fired up, furious, infuriated, riled up, something is bothering me
N6910	boiling mad
N6911	dip_3
N6912	dip chip
N6913	peel_1
N6914	dont_know
N6915	put_aside
N6916	pineapple_5
N6917	curtsey_1
N6918	bow, greeting
N6919	curtsy
N6920	feed_2
N6921	to feed
N6922	load_2
N6923	maintenance, plumber
N6924	pissed_off
N6925	pissed off
N6926	hot_competition
N6927	compete
N6928	competition, competitive, contest, race, sport
N6929	bite_on_neck
N6930	hear_2
N6931	kite_2
N6932	want_2
N6933	wristwatch_3
N6934	kiss_on_cheek
N6935	sled_1
N6936	dig_up
N6937	to dig up
N6938	erase_5
N6939	trim_1
N6940	serve_1
N6941	erase_4
N6942	pillow_3
N6943	curtsey_2
N6944	bend knee
N6945	fall, squat
N6946	long_line
N6947	line up, stuck in long line
N6948	single_out
N6949	frequent/go_to
N6950	favorite, frequent, go to, patron, patronage, single out
N6951	to frequent something (a go to person or place)
N6952	long_word
N6953	large/big
N6954	giant, huge, long, long word, measure, wide
N6955	long word
N6956	sharpen_3
N6957	shame, sharp
N6958	no_big_deal
N6959	easy, insignificant, minimize, minor, nothing
N6960	no big deal
N6961	gloves_3
N6962	hold_together
N6963	thank_you
N6964	thank you
N6965	believe_2
N6966	lamp_2
N6967	basket_2
N6968	basket, pot, vase, vessel
N6969	flashlight_3
N6970	peach_2
N6971	magnet_4
N6972	arrest_3
N6973	signing_fluently
N6974	to use sign language fluently
N6975	erase_2
N6976	pipe_4
N6977	remember_2
N6978	ash day, indelible
N6979	slip_1
N6980	slip
N6981	slip (fall)
N6982	plug_2
N6983	work out (exercise)
N6984	juice_1
N6985	jealous, joint
N6986	come_here
N6987	come here
N6988	cloud_4
N6989	stack_3
N6990	wash_face_2
N6991	wash face
N6992	real_sick
N6993	collapse, die, laid back, sidelined
N6994	very sick
N6995	open_book
N6996	whistle_3
N6997	basketball_3
N6998	develop_1
N6999	to develop
N7000	circuswheel
N7001	carnival
N7002	circus, climbing, fair, ferris wheel
N7003	carnival ride
N7004	know_nothing
N7005	we_will_see
N7006	fold_2
N7007	duck_2
N7008	each_other
N7009	each other
N7010	eye_turn
N7011	distract
N7012	eye turn, spotted
N7013	turn and look
N7014	cute, honey, puny, sugar
N7015	shake_2
N7016	shake
N7017	earthquake, lawnmower, work out
N7018	to shake
N7019	cry_4
N7020	peel_3
N7021	buckle_1
N7022	all_gone
N7023	all gone
N7024	trip_2
N7025	to trip
N7026	pizza_1
N7027	big plate, leather, plate, tortilla, tubing
N7028	run_faucet
N7029	run faucet
N7030	hairdryer_2
N7031	brush, comb, do hair
N7032	strawberry_3
N7033	chewing gum
N7034	confused_2
N7035	talk_dirty
N7036	long chat, talk dirty, thick
N7037	talk dirty
N7038	guillotine_2
N7039	behead
N7040	amputate, lynch
N7041	look_forward
N7042	look ahead
N7043	wrong_2
N7044	accident, mistake, whats the matter, why not
N7045	rocket_1
N7046	launch
N7047	kiss_2
N7048	elevator_2
N7049	dedicate_2
N7050	honor_give
N7051	dedicate_1
N7052	commitment
N7053	corn_2
N7054	think_obsess
N7055	infatuation
N7056	obsess over
N7057	bow_2
N7058	bow (i.e. and arrows)
N7059	shovel_2
N7060	snowsuit
N7061	bedsheet, blanket, snowing
N7062	arm_3
N7063	scar_memory
N7064	traumatized
N7065	indelible, scarred
N7066	scarring memory
N7067	press_in_mind
N7068	autism_2
N7069	inclusion, wholesome, within
N7070	egg_beater
N7071	tow_3
N7072	tow
N7073	downsize_2
N7074	diminish, dwindle, endanger, endangered, less, shrink in number, shrinking
N7075	mcdonalds_2
N7076	mcdonalds
N7077	mop_2
N7078	conduct_2
N7079	party_1
N7080	catch_1
N7081	bow_3
N7082	bow
N7083	bra_3
N7084	run_out_of
N7085	deplete, gone, sold out
N7086	foreigner_2
N7087	about_1
N7088	bored_2
N7089	soon_1
N7090	plow_1
N7091	dig, dredge, packed, plow, rake, wreck
N7092	bark_1
N7093	to bark
N7094	stack_1
N7095	fed_up
N7096	right_2
N7097	measure_2
N7098	mix_1
N7099	punch_face
N7100	punch in the face
N7101	cross_3
N7102	cheerleader_2
N7103	blanket, cheerleader, goalie
N7104	cheerleader
N7105	cry_2
N7106	upset_2
N7107	arm_2
N7108	leave_alone
N7109	leave alone
N7110	goody_goody_shoe_opposite
N7111	goody_goody_opposite
N7112	not so innocent
N7113	too_much
N7114	yawn_3
N7115	doesnt_matter
N7116	parachute_3
N7117	spit_out
N7118	lick_2
N7119	cry_3
N7120	somersault_2
N7121	fall, flip, gymnastics, trampoline, tumble
N7122	closet_1
N7123	beans, hang in closet, hangers, peas
N7124	third_1
N7125	sign_language
N7126	think_ponder
N7127	conceptualize
N7128	shirt_2
N7129	all_over
N7130	whole area
N7131	white_person
N7132	white person
N7133	get_information_out_of
N7134	interrogate
N7135	chase, drill, fight, hand crank, persuade, screw
N7136	get information out of
N7137	baby_2
N7138	pineapple_4
N7139	mea_culpa
N7140	gulp!
N7141	embarrassed, gasp, shut up, speechless, cut throat
N7142	my fault
N7143	toy_2
N7144	lollipop, metal, rubber, sneaker
N7145	mix_3
N7146	square_idiot
N7147	dimwit, feeble minded, goof, gullible, idiot, klutz, moron, nincompoop, nitwit, not good, peabrain
N7148	idiot
N7149	pin_on
N7150	preppy
N7151	stethoscope_4
N7152	beard, earphones, microphone
N7153	elementary_school
N7154	elementary school
N7155	closed_e
N7156	cherry_2
N7157	chew_3
N7158	spot_something
N7159	spot something
N7160	breaktime
N7161	from_then_on
N7162	from then on
N7163	convince_2
N7164	forgot
N7165	throw_away
N7166	roll_up_sleeves
N7167	bootstrap, hard worker, motivate, ready, ready to work, roll up sleeves, step up, take action, work hard
N7168	roll up sleeves
N7169	twins_2
N7170	propeller_1
N7171	spread_2
N7172	story_3
N7173	comment, message, narrate, say, talk
N7174	deal_cards
N7175	deal cards
N7176	slice_4
N7177	to slice
N7178	cat_2
N7179	knitting_3
N7180	hear_1
N7181	stand_1
N7182	to stand
N7183	bake_2
N7184	orange_eyes
N7185	amazed, astonished, awesome, eye opening, shocking, surprised, wow
N7186	ribbon_award
N7187	award ribbon
N7188	pour_2
N7189	hand_soap
N7190	iron_2
